北京,PEK,曼谷,BKK,737,1.00,328.00
北京,PEK,曼谷,BKK,757,1.00,322.00
北京,PEK,曼谷,BKK,767,1.00,322.00
北京,PEK,曼谷,BKK,777,1.00,310.00
北京,PEK,纽约,JFK,747,3.00,800.00
北京,PEK,麦地娜,MED,777,1.20,625.00
北京,PEK,新加坡,SIN,787,1.00,410.00
北京,PEK,重庆,CKG,787,1.00,175.00
北京,PEK,雅加达,CGK,330,1.00,455.00
北京,PEK,雅典,ATH,330,1.20,675.00
北京,PEK,克拉玛依,KRY,737,1.20,255.00
北京,PEK,济州岛,CJU,320,1.20,125.00
北京,PEK,绵阳,MIG,320,1.00,180.00
北京,PEK,西宁,XNN,320,1.30,165.00
北京,PEK,绵阳,MIG,737,1.00,166.00
北京,PEK,名古屋,NGO,737,1.00,183.00
北京,PEK,名古屋,NGO,767,1.00,175.00
北京,PEK,名古屋,NGO,777,1.00,173.00
北京,PEK,南昌,KHN,737,1.20,145.00
北京,PEK,南京,NKG,319,1.20,118.00
北京,PEK,南京,NKG,320,1.20,118.00
北京,PEK,南京,NKG,737,1.20,118.00
北京,PEK,南京,NKG,757,1.20,115.00
北京,PEK,南京,NKG,767,1.20,115.00
北京,PEK,南京,NKG,777,1.20,112.00
北京,PEK,南通,NTG,737,1.20,124.00
北京,PEK,宁波,NGB,737,1.20,145.00
北京,PEK,普吉,HKT,767,1.00,364.00
北京,PEK,普吉,HKT,777,1.00,349.00
北京,PEK,三亚,SYX,319,1.00,267.00
北京,PEK,三亚,SYX,340,1.00,247.00
北京,PEK,三亚,SYX,737,1.00,267.00
北京,PEK,三亚,SYX,757,1.00,256.00
北京,PEK,三亚,SYX,767,1.00,256.00
北京,PEK,罗马,FCO,787,1.20,660.00
北京,PEK,无锡,WUX,320,1.20,145.00
北京,PEK,圣彼得堡,LED,777,1.00,565.00
北京,PEK,沈阳,SHE,757,1.20,85.00
北京,PEK,沈阳,SHE,767,1.20,85.00
北京,PEK,虹桥,SHA,319,1.20,132.00
北京,PEK,马尼拉,MNL,737,1.00,295.00
北京,PEK,乌兰浩特,HLH,737,1.20,105.00
北京,PEK,斯德哥尔摩,STO,777,1.20,590.00
北京,PEK,马尼拉,MNL,330,1.00,300.00
北京,PEK,吉隆坡,KUL,330,1.00,405.00
北京,PEK,约翰内斯,JNB,777,2.00,920.00
北京,PEK,伊斯兰堡,ISB,330,1.80,455.00
北京,PEK,纽瓦克,EWR,777,3.00,820.00
北京,PEK,孟买,BOM,330,1.20,505.00
北京,PEK,科伦坡,CMB,330,1.00,495.00
北京,PEK,墨尔本,MEL,330,1.30,740.00
北京,PEK,珠海,ZUH,330,1.00,230.00
北京,PEK,悉尼,SYD,777,1.30,745.00
北京,PEK,洛杉矶,LAX,777,1.30,755.00
北京,PEK,莫斯科,SVO,777,1.20,501.00
北京,PEK,乌鲁木齐,URC,757,1.20,256.00
北京,PEK,乌鲁木齐,URC,747,1.20,250.00
北京,PEK,湛江,ZHA,319,1.00,250.00
北京,PEK,温哥华,YVR,777,1.30,657.00
北京,PEK,扬州,YTY,737,1.20,110.00
北京,PEK,盖特维克,LGW,330,1.20,690.00
北京,PEK,宁波,NGB,330,1.20,135.00
北京,PEK,阜阳,FUG,737,1.00,155.00
北京,PEK,法兰克福,FRA,330,1.20,655.00
北京,PEK,蒙特利尔,YUL,787,3.00,780.00
北京,PEK,悉尼,SYD,330,1.30,745.00
北京,PEK,澳门,MFM,737,1.00,238.00
北京,PEK,海拉尔,HLD,767,1.20,135.00
北京,PEK,哈尔滨,HRB,330,1.20,112.00
北京,PEK,明斯克,MSQ,747,1.20,545.00
北京,PEK,香港,HKG,787,1.00,208.00
北京,PEK,西昌,XIC,319,1.30,210.00
北京,PEK,十堰,WDS,737,1.00,178.00
北京,PEK,重庆,CKG,747,1.00,175.00
北京,PEK,新德里,DEL,777,1.20,425.00
北京,PEK,旧金山,SFO,777,1.30,735.00
北京,PEK,北海,BHY,737,1.00,250.00
北京,PEK,兰州,ZGC,767,1.20,133.00
北京,PEK,重庆,CKG,777,1.00,175.00
北京,PEK,烟台,YNT,319,1.20,84.00
北京,PEK,青岛,TAO,777,1.20,98.00
北京,PEK,沈阳,SHE,319,1.20,88.00
北京,PEK,珠海,ZUH,787,1.00,200.00
北京,PEK,海口,HAK,777,1.00,245.00
北京,PEK,海口,HAK,330,1.00,250.00
北京,PEK,三亚,SYX,747,1.00,260.00
北京,PEK,海口,HAK,320,1.00,265.00
北京,PEK,三亚,SYX,777,1.00,265.00
北京,PEK,烟台,YNT,320,1.20,84.00
北京,PEK,烟台,YNT,737,1.20,84.00
北京,PEK,沈阳,SHE,737,1.20,88.00
北京,PEK,合肥,HFE,330,1.20,100.00
北京,PEK,德班,DUR,777,1.00,905.00
北京,PEK,扎兰屯,NZL,737,1.20,130.00
北京,PEK,温尼伯,YWG,777,1.30,700.00
北京,PEK,临汾,LFQ,737,1.20,110.00
北京,PEK,华沙,WAW,330,1.20,590.00
北京,PEK,临汾,LFQ,320,1.20,110.00
北京,PEK,六盘水,LPF,737,1.20,195.00
北京,PEK,呼和浩特,HET,320,1.20,85.00
北京,PEK,大连,DLC,767,1.30,79.00
北京,PEK,大连,DLC,777,1.30,79.00
北京,PEK,新泻,KIJ,757,1.00,232.00
北京,PEK,冈山,OKJ,737,1.00,170.00
北京,PEK,宜昌,YIH,777,1.20,150.00
北京,PEK,东京,NRT,747,1.00,210.00
北京,PEK,太原,TYN,330,1.20,86.00
北京,PEK,达县,DAX,319,1.30,165.00
北京,PEK,重庆,CKG,330,1.00,175.00
北京,PEK,乌兰察布,UCB,737,1.20,100.00
北京,PEK,南昌,KHN,330,1.20,148.00
北京,PEK,呼和浩特,HET,319,1.20,85.00
北京,PEK,呼和浩特,HET,737,1.20,85.00
北京,PEK,乌鲁木齐,URC,319,1.20,275.00
